Date,Day,Month,Year,Package,Title
09/02/2022,9,2,2022,ospsuite.utils,Utility Functions for Open Systems Pharmacology R Packages
09/02/2022,9,2,2022,prioriactions,Multi-Action Conservation Planning
09/02/2022,9,2,2022,PUMP,Power Under Multiplicity Project
09/02/2022,9,2,2022,qacBase,Functions to Facilitate Exploratory Data Analysis
09/02/2022,9,2,2022,RcppUUID,Generating Universally Unique Identificators
09/02/2022,9,2,2022,rdflib,Tools to Manipulate and Query Semantic Data
09/02/2022,9,2,2022,relations,Data Structures and Algorithms for Relations
09/02/2022,9,2,2022,rglplus,Extension of the 'rgl' 3D Visualization Package
09/02/2022,9,2,2022,rmutil,Utilities for Nonlinear Regression and Repeated Measurements Models
09/02/2022,9,2,2022,RNeXML,Semantically Rich I/O for the 'NeXML' Format
09/02/2022,9,2,2022,sara4r,An R-GUI for Spatial Analysis of Surface Runoff using the NRCS-CN Method
09/02/2022,9,2,2022,sets,"Sets, Generalized Sets, Customizable Sets and Intervals"
09/02/2022,9,2,2022,showtext,Using Fonts More Easily in R Graphs
09/02/2022,9,2,2022,simphony,"Simulating Large-Scale, Rhythmic Data"
09/02/2022,9,2,2022,sketchy,Create Custom Research Compendiums
09/02/2022,9,2,2022,SpatialKDE,Kernel Density Estimation for Spatial Data
09/02/2022,9,2,2022,sps,Sequential Poisson Sampling
09/02/2022,9,2,2022,SWTools,Helper Tools for Australian Hydrologists
09/02/2022,9,2,2022,tensorflow,R Interface to 'TensorFlow'
09/02/2022,9,2,2022,tidySEM,Tidy Structural Equation Modeling
09/02/2022,9,2,2022,txshift,Efficient Estimation of the Causal Effects of Stochastic Interventions
09/02/2022,9,2,2022,usmapdata,Mapping Data for 'usmap' Package
09/02/2022,9,2,2022,waterquality,Satellite Derived Water Quality Detection Algorithms
09/02/2022,9,2,2022,zoid,Bayesian Zero-and-One Inflated Dirichlet Regression Modelling
08/02/2022,8,2,2022,AdMit,Adaptive Mixture of Student-t Distributions
08/02/2022,8,2,2022,amerifluxr,Interface to 'AmeriFlux' Data Services
08/02/2022,8,2,2022,ammiBayes,Bayesian Ammi Model for Ordinal Data
08/02/2022,8,2,2022,AtmChile,Download Air Quality and Meteorological Information of Chile
08/02/2022,8,2,2022,aum,Area Under Minimum of False Positives and Negatives
08/02/2022,8,2,2022,av,Working with Audio and Video in R
08/02/2022,8,2,2022,bigDM,Scalable Bayesian Disease Mapping Models for High-Dimensional Data
08/02/2022,8,2,2022,biglasso,Extending Lasso Model Fitting to Big Data
08/02/2022,8,2,2022,bioacoustics,Analyse Audio Recordings and Automatically Extract Animal Vocalizations
08/02/2022,8,2,2022,BwQuant,Bandwidth Selectors for Local Linear Quantile Regression
08/02/2022,8,2,2022,cancensus,"Access, Retrieve, and Work with Canadian Census Data and Geography"
08/02/2022,8,2,2022,CHNOSZ,Thermodynamic Calculations and Diagrams for Geochemistry
08/02/2022,8,2,2022,cryptoverse,Visualization and Analytics for the Cryptoverse
08/02/2022,8,2,2022,DIZtools,Lightweight Utilities for 'DIZ' R Package Development
08/02/2022,8,2,2022,dplyr,A Grammar of Data Manipulation
08/02/2022,8,2,2022,elfgen,"Ecological Limit Function Model Generation, Analysis, and Visualization using 'ggplot2' and Statistical Methods"
08/02/2022,8,2,2022,EMMIXSSL,Semi-Supervised Learning via Gaussian Mixture Model
08/02/2022,8,2,2022,fabisearch,Change Point Detection in High-Dimensional Time Series Networks
08/02/2022,8,2,2022,firebase,"Integrates 'Google Firebase' Authentication Storage, and 'Analytics' with 'Shiny'"
08/02/2022,8,2,2022,flightsbr,Download Flight and Airport Data from Brazil
08/02/2022,8,2,2022,fst,Lightning Fast Serialization of Data Frames
08/02/2022,8,2,2022,glmtrans,Transfer Learning under Regularized Generalized Linear Models
08/02/2022,8,2,2022,hhsmm,Hidden Hybrid Markov/Semi-Markov Model Fitting
08/02/2022,8,2,2022,hypsoLoop,A Tool Used to Conduct Hypsometric Analysis of a Watershed
08/02/2022,8,2,2022,itscalledsoccer,American Soccer Analysis API Client
08/02/2022,8,2,2022,IxPopDyMod,Framework for Tick Population and Infection Modeling
08/02/2022,8,2,2022,jomo,Multilevel Joint Modelling Multiple Imputation
08/02/2022,8,2,2022,katex,"Rendering Math to HTML, 'MathML', or R-Documentation Format"
08/02/2022,8,2,2022,lowpassFilter,Lowpass Filtering
08/02/2022,8,2,2022,MCMCvis,"Tools to Visualize, Manipulate, and Summarize MCMC Output"
08/02/2022,8,2,2022,minidown,Create Simple Yet Powerful HTML Documents with Light Weight CSS Frameworks
08/02/2022,8,2,2022,mstclustering,"""MST-Based Clustering"""
08/02/2022,8,2,2022,NegativeControlOutcomeAdjustment,Estimation of Vaccine Efficacy using Negative Control Outcomes
08/02/2022,8,2,2022,nflverse,Easily Install and Load the 'nflverse'
08/02/2022,8,2,2022,PHclust,Poisson Hurdle Clustering for Sparse Microbiome Data
08/02/2022,8,2,2022,pomdpSolve,Interface to 'pomdp-solve' for Partially Observable Markov Decision Processes
08/02/2022,8,2,2022,PPLasso,Prognostic Predictive Lasso for Biomarker Selection
08/02/2022,8,2,2022,PTSR,Positive Time Series Regression
08/02/2022,8,2,2022,RCurl,General Network (HTTP/FTP/...) Client Interface for R
08/02/2022,8,2,2022,RFLPtools,Tools to Analyse RFLP Data
08/02/2022,8,2,2022,rgbif,Interface to the Global Biodiversity Information Facility API
08/02/2022,8,2,2022,riem,Accesses Weather Data from the Iowa Environment Mesonet
08/02/2022,8,2,2022,RMCC,Airborne LiDAR Filtering Method Based on Multiscale Curvature
08/02/2022,8,2,2022,Rrdap,RDAP Server Querying
08/02/2022,8,2,2022,rSAFE,Surrogate-Assisted Feature Extraction
08/02/2022,8,2,2022,rscorecard,A Method to Download Department of Education College Scorecard Data
08/02/2022,8,2,2022,RTTWebClient,Web Client to 'TickTrader'
08/02/2022,8,2,2022,saemix,Stochastic Approximation Expectation Maximization (SAEM) Algorithm
08/02/2022,8,2,2022,sandwichr,Spatial Interpolation Based on Spatial Stratified Heterogeneity
08/02/2022,8,2,2022,shrink,"Global, Parameterwise and Joint Shrinkage Factor Estimation"
08/02/2022,8,2,2022,taxonbridge,Combined Analysis of NCBI Taxonomy and GBIF Taxonomy
08/02/2022,8,2,2022,tLagPropOdds,"Proportional Odds Model with Censored, Time-Lagged Categorical Outcome"
08/02/2022,8,2,2022,treeclim,Numerical Calibration of Proxy-Climate Relationships
08/02/2022,8,2,2022,worldfootballR,Functions to Extract and Clean World Football (Soccer) Data
07/02/2022,7,2,2022,AgroR,Experimental Statistics and Graphics for Agricultural Sciences
07/02/2022,7,2,2022,asteRisk,Computation of Satellite Position
07/02/2022,7,2,2022,ATNr,Run Allometric Trophic Networks Models
07/02/2022,7,2,2022,autoMrP,Improving MrP with Ensemble Learning
07/02/2022,7,2,2022,BinMat,"Processes Binary Data Obtained from Fragment Analysis (Such as AFLPs, ISSRs, and RFLPs)"
07/02/2022,7,2,2022,bioclim,Bioclimatic Analysis and Classification
07/02/2022,7,2,2022,canadacovid,API Wrapper for the Canadian COVID-19 Tracker
07/02/2022,7,2,2022,CausalGPS,Matching on Generalized Propensity Scores with Continuous Exposures
07/02/2022,7,2,2022,Compositional,Compositional Data Analysis
07/02/2022,7,2,2022,cooltools,Practical Tools for Scientific Computations and Visualizations
07/02/2022,7,2,2022,coRanking,Co-Ranking Matrix
07/02/2022,7,2,2022,covidregionaldata,Subnational Data for COVID-19 Epidemiology
07/02/2022,7,2,2022,DGLMExtPois,Double Generalized Linear Models Extending Poisson Regression
07/02/2022,7,2,2022,dimensionsR,Gathering Bibliographic Records from 'Digital Science Dimensions' Using 'DSL' API
07/02/2022,7,2,2022,distreg.vis,Framework for the Visualization of Distributional Regression Models
07/02/2022,7,2,2022,doParallel,Foreach Parallel Adaptor for the 'parallel' Package
07/02/2022,7,2,2022,duckdb,DBI Package for the DuckDB Database Management System
07/02/2022,7,2,2022,ecochange,Integrating Ecosystem Remote Sensing Products to Derive EBV Indicators
07/02/2022,7,2,2022,EFA.dimensions,Exploratory Factor Analysis Functions for Assessing Dimensionality
07/02/2022,7,2,2022,fasthplus,Fast Label-Dissimilarity Discordance Estimation with H+
07/02/2022,7,2,2022,FAVAR,Bayesian Analysis of a FAVAR Model
07/02/2022,7,2,2022,fcfdr,Flexible cFDR
07/02/2022,7,2,2022,finnishgrid,'Fingrid Open Data API' R Client
07/02/2022,7,2,2022,finnts,Microsoft Finance Time Series Forecasting Framework
07/02/2022,7,2,2022,FlexDotPlot,Flexible Dot Plot
07/02/2022,7,2,2022,gamlss,Generalised Additive Models for Location Scale and Shape
07/02/2022,7,2,2022,glmm.hp,Hierarchical Partitioning of Marginal R2 for Generalized Mixed-Effect Models
07/02/2022,7,2,2022,GLMMadaptive,Generalized Linear Mixed Models using Adaptive Gaussian Quadrature
07/02/2022,7,2,2022,gratia,Graceful 'ggplot'-Based Graphics and Other Functions for GAMs Fitted Using 'mgcv'
07/02/2022,7,2,2022,greybox,Toolbox for Model Building and Forecasting
07/02/2022,7,2,2022,IceSat2R,ICESat-2 Altimeter Data using R
07/02/2022,7,2,2022,IndexNumR,Index Number Calculation
07/02/2022,7,2,2022,iNZightRegression,Tools for Exploring Regression Models with 'iNZight'
07/02/2022,7,2,2022,jti,Junction Tree Inference
07/02/2022,7,2,2022,LARisk,Estimation of Lifetime Attributable Risk of Cancer from Radiation Exposure
07/02/2022,7,2,2022,loon,Interactive Statistical Data Visualization
07/02/2022,7,2,2022,loon.ggplot,A Grammar of Interactive Graphics
07/02/2022,7,2,2022,loon.shiny,Automatically Create a 'Shiny' App Based on Interactive 'Loon' Widgets
07/02/2022,7,2,2022,miclust,Multiple Imputation in Cluster Analysis
07/02/2022,7,2,2022,MSbox,Mass Spectrometry Tools
07/02/2022,7,2,2022,NBBDesigns,Neighbour Balanced Block Designs (NBBDesigns)
07/02/2022,7,2,2022,netcmc,Spatio-Network Generalised Linear Mixed Models for Areal Unit and Network Data
07/02/2022,7,2,2022,ORION,Ordinal Relations
07/02/2022,7,2,2022,ottr,An R Autograding Extension for Otter-Grader
07/02/2022,7,2,2022,panstarrs,Interface to the Pan-STARRS API
07/02/2022,7,2,2022,pedquant,Public Economic Data and Quantitative Analysis
07/02/2022,7,2,2022,piar,Price Index Aggregation
07/02/2022,7,2,2022,plm,Linear Models for Panel Data
07/02/2022,7,2,2022,plsmod,Model Wrappers for Projection Methods
07/02/2022,7,2,2022,profoc,Probabilistic Forecast Combination Using CRPS Learning
07/02/2022,7,2,2022,QTLRel,Tools for Mapping of Quantitative Traits of Genetically Related Individuals and Calculating Identity Coefficients from Pedigrees
07/02/2022,7,2,2022,ridge,Ridge Regression with Automatic Selection of the Penalty Parameter
07/02/2022,7,2,2022,rsvg,"Render SVG Images into PDF, PNG, (Encapsulated) PostScript, or Bitmap Arrays"
07/02/2022,7,2,2022,Rttf2pt1,'ttf2pt1' Program
07/02/2022,7,2,2022,saeSim,Simulation Tools for Small Area Estimation
07/02/2022,7,2,2022,seqminer,"Efficiently Read Sequence Data (VCF Format, BCF Format, METAL Format and BGEN Format) into R"
07/02/2022,7,2,2022,simglm,Simulate Models Based on the Generalized Linear Model
07/02/2022,7,2,2022,simmer,Discrete-Event Simulation for R
07/02/2022,7,2,2022,simmer.plot,Plotting Methods for 'simmer'
07/02/2022,7,2,2022,spaMM,"Mixed-Effect Models, with or without Spatial Random Effects"
07/02/2022,7,2,2022,sparta,Sparse Tables
07/02/2022,7,2,2022,spectr,Calculate the Periodogram of a Time-Course
07/02/2022,7,2,2022,telemac,R Interface to the TELEMAC Model Suite
07/02/2022,7,2,2022,tigris,Load Census TIGER/Line Shapefiles
07/02/2022,7,2,2022,toxpiR,Create ToxPi Prioritization Models
07/02/2022,7,2,2022,TRAMPR,'TRFLP' Analysis and Matching Package for R
07/02/2022,7,2,2022,weakARMA,Tools for the Analysis of Weak ARMA Models
07/02/2022,7,2,2022,x13binary,Provide the 'x13ashtml' Seasonal Adjustment Binary
07/02/2022,7,2,2022,zcurve,An Implementation of Z-Curves
06/02/2022,6,2,2022,basecamb,"Utilities for Streamlined Data Import, Imputation and Modelling"
06/02/2022,6,2,2022,bizdays,Business Days Calculations and Utilities
06/02/2022,6,2,2022,cat2cat,Unify a Categorical Variable in a Panel Dataset
06/02/2022,6,2,2022,CopernicusDEM,Copernicus Digital Elevation Models
06/02/2022,6,2,2022,doBy,"Groupwise Statistics, LSmeans, Linear Estimates, Utilities"
06/02/2022,6,2,2022,DR.SC,Joint Dimension Reduction and Spatial Clustering
06/02/2022,6,2,2022,dTBM,Multi-Way Spherical Clustering via Degree-Corrected Tensor Block Models
06/02/2022,6,2,2022,edgar,Tool for the U.S. SEC EDGAR Retrieval and Parsing of Corporate Filings
06/02/2022,6,2,2022,emayili,Send Email Messages
06/02/2022,6,2,2022,gfer,Green Finance and Environmental Risk
06/02/2022,6,2,2022,JM,Joint Modeling of Longitudinal and Survival Data
06/02/2022,6,2,2022,latex2exp,Use LaTeX Expressions in Plots
06/02/2022,6,2,2022,PlanetNICFI,Processing of the 'Planet NICFI' Satellite Imagery
06/02/2022,6,2,2022,RcppThread,R-Friendly Threading in C++
06/02/2022,6,2,2022,shinyWidgets,Custom Inputs Widgets for Shiny
06/02/2022,6,2,2022,SuperpixelImageSegmentation,Superpixel Image Segmentation
06/02/2022,6,2,2022,tinylabels,Lightweight Variable Labels
06/02/2022,6,2,2022,V8,Embedded JavaScript and WebAssembly Engine for R
06/02/2022,6,2,2022,vein,Vehicular Emissions Inventories
05/02/2022,5,2,2022,C50,C5.0 Decision Trees and Rule-Based Models
05/02/2022,5,2,2022,ChannelAttribution,Markov Model for Online Multi-Channel Attribution
05/02/2022,5,2,2022,chk,Check User-Supplied Function Arguments
05/02/2022,5,2,2022,Cubist,Rule- And Instance-Based Regression Modeling
05/02/2022,5,2,2022,disttools,Distance Object Manipulation Tools
05/02/2022,5,2,2022,doMC,Foreach Parallel Adaptor for 'parallel'
05/02/2022,5,2,2022,envi,Environmental Interpolation using Spatial Kernel Density Estimation
05/02/2022,5,2,2022,gateR,Flow/Mass Cytometry Gating via Spatial Kernel Density Estimation
05/02/2022,5,2,2022,GE,General Equilibrium Modeling
05/02/2022,5,2,2022,ggbreak,Set Axis Break for 'ggplot2'
05/02/2022,5,2,2022,GroupSeq,Group Sequential Design Probabilities - With Graphical User Interface
05/02/2022,5,2,2022,harmonizer,Harmonizing CN8 and PC8 Product Codes
05/02/2022,5,2,2022,invacost,Analyse Biological Invasion Costs with the 'InvaCost' Database
05/02/2022,5,2,2022,iterators,Provides Iterator Construct
05/02/2022,5,2,2022,lme4,Linear Mixed-Effects Models using 'Eigen' and S4
05/02/2022,5,2,2022,mediateP,Mediation Analysis Based on the Product Method
05/02/2022,5,2,2022,meta,General Package for Meta-Analysis
05/02/2022,5,2,2022,MortalityLaws,"Parametric Mortality Models, Life Tables and HMD"
05/02/2022,5,2,2022,mtb,Toolkit for Assisting Kitchen and Garden Projects
05/02/2022,5,2,2022,NMdata,"Preparation, Checking and Post-Processing Data for PK/PD Modeling"
05/02/2022,5,2,2022,nomisr,Access 'Nomis' UK Labour Market Data
05/02/2022,5,2,2022,pbdZMQ,Programming with Big Data – Interface to 'ZeroMQ'
05/02/2022,5,2,2022,quantreg,Quantile Regression
05/02/2022,5,2,2022,rego,Automatic Time Series Forecasting and Missing Value Imputation
05/02/2022,5,2,2022,rmgarch,Multivariate GARCH Models
05/02/2022,5,2,2022,sparrpowR,Power Analysis to Detect Spatial Relative Risk Clusters
05/02/2022,5,2,2022,spiralize,Visualize Data on Spirals
05/02/2022,5,2,2022,TOSTER,Two One-Sided Tests (TOST) Equivalence Testing
05/02/2022,5,2,2022,units,Measurement Units for R Vectors
05/02/2022,5,2,2022,yorkr,Analyze Cricket Performances Based on Data from Cricsheet
04/02/2022,4,2,2022,brew,Templating Framework for Report Generation
04/02/2022,4,2,2022,corels,R Binding for the 'Certifiably Optimal RulE ListS (Corels)' Learner
04/02/2022,4,2,2022,doSNOW,Foreach Parallel Adaptor for the 'snow' Package
04/02/2022,4,2,2022,downloadthis,Implement Download Buttons in 'rmarkdown'
04/02/2022,4,2,2022,elo,Ranking Teams by Elo Rating and Comparable Methods
04/02/2022,4,2,2022,fstcore,R Bindings to the 'Fstlib' Library
04/02/2022,4,2,2022,gamsel,Fit Regularization Path for Generalized Additive Models
04/02/2022,4,2,2022,GAS,Generalized Autoregressive Score Models
04/02/2022,4,2,2022,joint.Cox,Joint Frailty-Copula Models for Tumour Progression and Death in Meta-Analysis
04/02/2022,4,2,2022,KFPCA,Kendall Functional Principal Component Analysis
04/02/2022,4,2,2022,lehdr,Grab Longitudinal Employer-Household Dynamics (LEHD) Flat Files
04/02/2022,4,2,2022,lsm,Estimation of the log Likelihood of the Saturated Model
04/02/2022,4,2,2022,MAFDash,Create an HTML Dashboard to Visualize Data from MAF File
04/02/2022,4,2,2022,MLDS,Maximum Likelihood Difference Scaling
04/02/2022,4,2,2022,multinma,Bayesian Network Meta-Analysis of Individual and Aggregate Data
04/02/2022,4,2,2022,NetFACS,Network Applications to Facial Communication Data
04/02/2022,4,2,2022,openSTARS,An Open Source Implementation of the 'ArcGIS' Toolbox 'STARS'
04/02/2022,4,2,2022,ParallelLogger,"Support for Parallel Computation, Logging, and Function Automation"
04/02/2022,4,2,2022,pbdSLAP,Programming with Big Data – Scalable Linear Algebra Packages
04/02/2022,4,2,2022,PDtoolkit,Collection of Tools for PD Rating Model Development and Validation
04/02/2022,4,2,2022,photobiology,Photobiological Calculations
04/02/2022,4,2,2022,RALSA,R Analyzer for Large-Scale Assessments
04/02/2022,4,2,2022,Rdimtools,Dimension Reduction and Estimation Methods
